,season,n_episode,title_episode,character,line
21025,5,4,the wiggly finger catalyst,Leonard,You think she’s taking advantage of him?
21026,5,4,the wiggly finger catalyst,Penny,"Oh, of course not. She wouldn’t do something like that. She’s deaf."
21027,5,4,the wiggly finger catalyst,Leonard,Deaf women can’t be gold diggers?
21028,5,4,the wiggly finger catalyst,Penny,"Handicapped people are nice, Leonard. Everyone knows that."
21029,5,4,the wiggly finger catalyst,Sheldon,"Yeah, I actually have information about Raj that would be helpful with this discussion."
21030,5,4,the wiggly finger catalyst,Leonard,Could you tell us?
21031,5,4,the wiggly finger catalyst,Sheldon,Let’s see.
21032,5,4,the wiggly finger catalyst,Sheldon,"Snake eyes. Sorry, bud."
21033,5,4,the wiggly finger catalyst,Penny,"Wait, hang on. Doubles. Roll again."
21034,5,4,the wiggly finger catalyst,Sheldon,"Okay, get this. It doesn’t matter if he’s showering her with gifts, because the Koothrappalis are vastly wealthy."
21035,5,4,the wiggly finger catalyst,Penny,"What do you mean, vastly wealthy?"
21036,5,4,the wiggly finger catalyst,Sheldon,"Well, wealthy means a lot of money, and vastly means even more. I’m not sure what’s tripping you up."
21037,5,4,the wiggly finger catalyst,Leonard,"Look, I know they have money. I don’t think it’s that much."
21038,5,4,the wiggly finger catalyst,Sheldon,"No, you’re wrong. See, as you know, a few years ago, I achieved one of my lesser dreams and became a notary public. Well, from time to time, I notarize banking documents for Raj. The Koothrappalis aren’t just rich, they’re Richie Rich rich."
21039,5,4,the wiggly finger catalyst,Penny,"Well, so how much is that?"
21040,5,4,the wiggly finger catalyst,Sheldon,About halfway between Bruce Wayne and Scrooge McDuck.
21041,5,4,the wiggly finger catalyst,Howard,"What the hell? The last time we went to the zoo, that son of a bitch made me buy him a churro."
21042,5,4,the wiggly finger catalyst,Leonard,"Listen, guys, I’m sorry, I don’t mean to be rude, but I need to go call Raj’s sister, who I love so much. So vastly much."
21043,5,4,the wiggly finger catalyst,Penny,"Okay, so he’s got money, and it’s a few gifts and a car."
21044,5,4,the wiggly finger catalyst,Howard,And she got him to pay off all her credit cards.
21045,5,4,the wiggly finger catalyst,Penny,"What? He paid off her credit cards? Damn it, I could’ve dated Raj for a couple months. But I, I wouldn’t have, because I’m not that kind of girl. We should really talk to Raj."
21046,5,4,the wiggly finger catalyst,Howard,"He’s not going to listen, he’s in love."
21047,5,4,the wiggly finger catalyst,Sheldon,"Can’t figure out what to do? I remember those days. Now, if you’ll excuse me, I have to…"
21048,5,4,the wiggly finger catalyst,Sheldon,stay right here.
21049,5,4,the wiggly finger catalyst,Howard,"Yeah, this is a bad idea. We should go."
21050,5,4,the wiggly finger catalyst,Penny,No. I’m the one that introduced him to her. I’ve got to say something.
21051,5,4,the wiggly finger catalyst,Howard,Wow.
21052,5,4,the wiggly finger catalyst,Penny,You’re engaged to my friend.
21053,5,4,the wiggly finger catalyst,Howard,"Hey, Bernadette doesn’t mind where I get my motor running, as long as I park in the right garage."
21054,5,4,the wiggly finger catalyst,Penny,"I can’t believe you’re engaged to my friend. Oh, here she comes."
21055,5,4,the wiggly finger catalyst,Howard,Smart. Whisper so the deaf chick can’t hear you.
21056,5,4,the wiggly finger catalyst,Penny,Hi.
21057,5,4,the wiggly finger catalyst,Howard,"Oh, hey, hi. Nice to see you."
21058,5,4,the wiggly finger catalyst,Penny,"Um, can we talk to you about Raj?"
21059,5,4,the wiggly finger catalyst,Howard,"She says, sure, what about him?"
21060,5,4,the wiggly finger catalyst,Penny,"Okay, um, gosh, how do I start? Um, see, Raj is kind of naive. I mean, he hasn’t dated a whole lot of women. And I’m concerned that, without meaning to, you might be taking advantage of him. You know, by letting him buy you a bunch of expensive things.And I.. I… Howard, focus. Tell her what I’m saying."
21061,5,4,the wiggly finger catalyst,Howard,"Right. Are you a gold digger or not? Oh, uh, something, something, who the something do you think you are? Mind your own something business and go something yourself. Oh, wait, I got this now."
21062,5,4,the wiggly finger catalyst,Raj,I’m so mad at you!
21063,5,4,the wiggly finger catalyst,Penny,"Okay, wait…"
21064,5,4,the wiggly finger catalyst,Raj,How dare you ambush my girlfriend at the gym!
21065,5,4,the wiggly finger catalyst,Penny,"We didn’t mean for it to be an ambush. Just, it’s kind of impossible not to sneak up on deaf people. And hey, since when are you so chatty?"
21066,5,4,the wiggly finger catalyst,Raj,I’m hammered.
21067,5,4,the wiggly finger catalyst,Penny,"Raj, come here. This girl is trouble. I mean, what kind of relationship is it where you buy her gifts and she gives you sex?"
21068,5,4,the wiggly finger catalyst,Raj,The best one I ever had!
21069,5,4,the wiggly finger catalyst,Penny,"Okay, come on. You know you can do better."
21070,5,4,the wiggly finger catalyst,Raj,"Aha. I see what’s going on here. You and I had our crazy night together, and now you can’t stand to see me with another woman."
21071,5,4,the wiggly finger catalyst,Penny,"Whoa, whoa, whoa, whoa!"
21072,5,4,the wiggly finger catalyst,Raj,It’s okay. I can’t get mad at your feelings.
21073,5,4,the wiggly finger catalyst,Penny,I don’t have feelings.
21074,5,4,the wiggly finger catalyst,Raj,"Yeah, that’s good. Keep telling yourself that."
21075,5,4,the wiggly finger catalyst,Penny,He is cuter now that I know he’s rich.
21076,5,4,the wiggly finger catalyst,Raj,"I have a surprise for you. Cover your eyes. Open them. It’s a real ruby. It was a little expensive, but no one can put a price on love. Although, the people at Cartier took a pretty good shot at it."
21077,5,4,the wiggly finger catalyst,Raj,"Oh, Mummy, Daddy. What a nice surprise."
21078,5,4,the wiggly finger catalyst,Dr Koothrappali,"No, it’s not a nice surprise, it’s a bad surprise."
21079,5,4,the wiggly finger catalyst,Mrs Koothrappali,Penny called us.
21080,5,4,the wiggly finger catalyst,Raj,Penny?
21081,5,4,the wiggly finger catalyst,Mrs Koothrappali,She told us you’re spending all our money on your new girlfriend.
21082,5,4,the wiggly finger catalyst,Raj,"I just got her a couple of things. She gives me things, too."
21083,5,4,the wiggly finger catalyst,Dr Koothrappali,"Yeah, yeah, I’m a gynaecologist. I know exactly what she gives you."
21084,5,4,the wiggly finger catalyst,Mrs Koothrappali,"You need to find a nice Indian girl from a good family. If you keep seeing this woman, you’re cut off."
21085,5,4,the wiggly finger catalyst,Raj,What? You’re going to make me choose between the woman I love and the money I have very strong feelings for?
21086,5,4,the wiggly finger catalyst,Dr Koothrappali,It’s up to you.
21087,5,4,the wiggly finger catalyst,Raj,"Well, I choose love."
21088,5,4,the wiggly finger catalyst,Dr Koothrappali,"Hah. You’re an idiot. Love doesn’t last. Well, he’s going to find out eventually. Think about it."
21089,5,4,the wiggly finger catalyst,Raj,My parents are making me choose between money and you. I choose you.
21090,5,4,the wiggly finger catalyst,Raj,"No, I think we’ll have to return the car."
21091,5,4,the wiggly finger catalyst,Raj,"And that necklace, yeah, that, too. But none of those things matter, because we have something better. We have love."
21092,5,4,the wiggly finger catalyst,Raj,"Oh, Penny, I hurt so bad."
21093,5,4,the wiggly finger catalyst,Penny,"I know, I know."
21094,5,4,the wiggly finger catalyst,Raj,Sometimes I put the TV on mute just to pretend she’s still with me. But I can’t watch the closed captioning without crying.
21095,5,4,the wiggly finger catalyst,Penny,"Oh, I’m so sorry. I wish I could make you feel better."
21096,5,4,the wiggly finger catalyst,Raj,Seriously? I’m heartbroken and you’re hitting on me?
21097,5,4,the wiggly finger catalyst,Penny,What? No!
21098,5,4,the wiggly finger catalyst,Raj,"Look, Penny, you’re great, but I had a long talk with my parents, and they said if I date an Indian girl, I get a Maserati."
21099,5,4,the wiggly finger catalyst,Raj,"Mmm. Oh, cheesecake, you’re just as good as a woman, even though I can’t have sex with you."
21100,5,4,the wiggly finger catalyst,Howard,Try throwing it in the microwave for a few seconds.
21101,5,4,the wiggly finger catalyst,Sheldon,"Should I use the rest room or wait until we get home? Come on, papa needs to void his bladder. Oh, that’s not what you want to see after three buttermilks."
21102,5,4,the wiggly finger catalyst,Penny,"Here you go, boys. I’ll pick it up when you’re ready."
21103,5,4,the wiggly finger catalyst,Howard,"Thanks for dinner, buddy."
21104,5,4,the wiggly finger catalyst,Leonard,"Yeah, real big of you."
21105,5,4,the wiggly finger catalyst,Sheldon,"Hurry, hurry, hurry."
21106,5,4,the wiggly finger catalyst,Penny,"Oh, and don’t cheap out on the tip. We all know you’re loaded now."
21107,5,5,the russian rocket reaction,Leonard,It’s from Game of Thrones. What do you think?
21108,5,5,the russian rocket reaction,Sheldon,"I don’t know. If we’re going to start a fantasy sword collection, and I’ve long thought we should, is this really the sword to start with?"
21109,5,5,the russian rocket reaction,Leonard,What did you have in mind?
21110,5,5,the russian rocket reaction,Sheldon,"Well, off the top of my head, I’d have to go with Excalibur. It gives you the right to rule England."
21111,5,5,the russian rocket reaction,Leonard,It would be a replica of a movie prop.
21112,5,5,the russian rocket reaction,Sheldon,Fair enough. It’d give you the right to rule a replica of England.
21113,5,5,the russian rocket reaction,Leonard,"Well, they don’t have an Excalibur here, so what do you want to do?"
21114,5,5,the russian rocket reaction,Sheldon,"Mm. Tough decision. There’s no weaponry from Lord of the Rings, forged in a Chinese sweatshop?"
21115,5,5,the russian rocket reaction,Leonard,Just Bilbo Baggins’ sword over there.
21116,5,5,the russian rocket reaction,Sheldon,"Two grown men with a hobbit’s dagger; wouldn’t we look silly? Okay, let’s go for it."
21117,5,5,the russian rocket reaction,Stuart,"Oh, I see you guys have found my little treasure."
21118,5,5,the russian rocket reaction,Leonard,"Yeah. It’s okay, I guess."
21119,5,5,the russian rocket reaction,Sheldon,Okay? It’s magnificent.
21120,5,5,the russian rocket reaction,Leonard,Buh-buh-buh-buh! What do you want for it?
21121,5,5,the russian rocket reaction,Stuart,"Oh, it’s hard to put a price on something that’s a copy of something that was on pay cable. But for my friends, let’s say 250?"
21122,5,5,the russian rocket reaction,Leonard,"Oh, that’s pretty steep."
21123,5,5,the russian rocket reaction,Stuart,"Well, it’s a limited edition. They only made 8,000 of these bad boys."
21124,5,5,the russian rocket reaction,Sheldon,"Only 8,000? We’re wasting precious time. Buy it."
21125,5,5,the russian rocket reaction,Leonard,Hang on. Can you do any better?
21126,5,5,the russian rocket reaction,Stuart,Are you kidding? I’m already giving you the friends and family discount.
21127,5,5,the russian rocket reaction,Sheldon,"Oh, did you hear that? We’re getting the friends and family discount. We are honoured and we will take it."
21128,5,5,the russian rocket reaction,Leonard,Slow down. Two hundred.
21129,5,5,the russian rocket reaction,Sheldon,What are you doing? Two fifty is already the discounted price.
21130,5,5,the russian rocket reaction,Leonard,Will you shut up?
21131,5,5,the russian rocket reaction,Stuart,"Tell you what, I’ll go two thirty-five."
21132,5,5,the russian rocket reaction,Leonard,Nope. Maybe another time.
21133,5,5,the russian rocket reaction,Stuart,"Okay, two twenty five, my final offer."
21134,5,5,the russian rocket reaction,Sheldon,"Take it, take it."
21135,5,5,the russian rocket reaction,Leonard,Two hundred.
21136,5,5,the russian rocket reaction,Stuart,"Man, you’re killing me!"
21137,5,5,the russian rocket reaction,Sheldon,Killing you? I can’t breathe.
21138,5,5,the russian rocket reaction,Stuart,"Two ten, and I’m losing money."
21139,5,5,the russian rocket reaction,Sheldon,"Oh, now, we can’t let him lose money, Leonard. I’m so sorry."
21140,5,5,the russian rocket reaction,Leonard,Two ten and you throw in the Iron Man helmet.
21141,5,5,the russian rocket reaction,Stuart,Are you crazy? That helmet’s signed by Robert Downey Jr.
