,season,n_episode,title_episode,character,line,clean_line,set
21874,5,8,the isolation permutation,Howard,I’ll tell you later.,tell later,test
21876,5,8,the isolation permutation,Penny,Hi.,,test
21879,5,8,the isolation permutation,Penny,"Well, look, we just wanted to apologize for not bringing you with us the other day.",look want apologize bring day,test
21881,5,8,the isolation permutation,Penny,"Look, come on, Amy, look, let us make it up to you. We’ll have a girl’s night, we’ll do whatever you want.",look come Amy look let girl night want,test
21883,5,8,the isolation permutation,Penny,"With-with loofah mitts, no hands.",loofah mitt hand,test
21887,5,8,the isolation permutation,Penny,"Yeah, we feel awful.",feel awful,test
21889,5,8,the isolation permutation,Penny,"Oh, come on, Amy.",come Amy,test
21891,5,8,the isolation permutation,Penny,I don’t really want to.,want,test
21894,5,8,the isolation permutation,Sheldon,"Did you know that when Alexander Graham Bell invented the telephone, he proposed answering it with ahoy? Ahoy. I like it. Amy? Is that you? Have you been drinking? I’m sorry, I bet my sweet what? Well, all right. We’re on our way.",know Alexander Graham Bell invent telephone propose answer ahoy Ahoy like Amy drink sorry bet sweet right way,test
21895,5,8,the isolation permutation,Leonard,What’s going on?,go,test
21896,5,8,the isolation permutation,Sheldon,It would seem Amy is drunk in a liquor store parking lot.,Amy drunk liquor store parking lot,test
21897,5,8,the isolation permutation,Leonard,Really? Amy?,Amy,test
21898,5,8,the isolation permutation,Sheldon,"Leonard, be glad you can’t keep a woman. They are a handful.",Leonard glad woman handful,test
21900,5,8,the isolation permutation,Leonard,"Hi, Amy.",Amy,test
21902,5,8,the isolation permutation,Leonard,Cuddles?,cuddle,test
21903,5,8,the isolation permutation,Sheldon,"Yes, Cuddles. We cuddled. Grow up, Leonard.",cuddle cuddle Grow Leonard,test
21904,5,8,the isolation permutation,Leonard,"Amy, what are you doing here?",Amy,test
21906,5,8,the isolation permutation,Leonard,"Yeah, but why didn’t you go back to your apartment?",apartment,test
21908,5,8,the isolation permutation,Leonard,Maybe we should get you home.,maybe home,test
21910,5,8,the isolation permutation,Leonard,"Yeah, Sheldon, what would it take?",Sheldon,test
21911,5,8,the isolation permutation,Sheldon,"I’m begging both of you, please, let’s go.",beg let,test
21912,5,8,the isolation permutation,Leonard,Okay. Come on. Upsy-daisy.,come Upsy daisy,test
21915,5,8,the isolation permutation,Penny,Hi.,,test
21917,5,8,the isolation permutation,Penny,I never gave you a friendship bracelet.,give friendship bracelet,test
21919,5,8,the isolation permutation,Penny,"No, you made that for you, I want you to have it.",want,test
21921,5,8,the isolation permutation,Penny,"We are really sorry, and we were trying to think of some way to show you how much we care about you.",sorry try think way care,test
21928,5,8,the isolation permutation,Penny,"Yeah, sure, sure. Vegas is fun, too.",sure Vegas fun,test
21930,5,8,the isolation permutation,Penny,Sorry.,,test
21932,5,8,the isolation permutation,Penny,"Okay, yeah.",,test
21939,5,8,the isolation permutation,Penny,What do you think?,think,test
21944,5,8,the isolation permutation,Penny,"Oh! Bernadette, you look beautiful!",Bernadette look beautiful,test
21949,5,8,the isolation permutation,Penny,Give me a minute.,minute,test
21951,5,8,the isolation permutation,Penny,"Oh, Amy! Get the hell out of here!",Amy hell,test
21953,5,8,the isolation permutation,Penny,"Oh, God. Amy!",God Amy,test
21955,5,9,the ornithophobia diffusion,Penny,Hey.,,test
21956,5,9,the ornithophobia diffusion,Leonard,"Oh, hey. You work the lunch shift?",work lunch shift,test
21957,5,9,the ornithophobia diffusion,Penny,Yeah. I’ve got eight pounds of salmon that’s about to go bad. Do you know how to cook it?,get pound salmon bad know cook,test
21958,5,9,the ornithophobia diffusion,Leonard,Not really.,,test
21959,5,9,the ornithophobia diffusion,Penny,Damn it. Should have liberated the iffy chicken. What are you and Professor Fussyface up to tonight?,Damn liberate iffy chicken Professor Fussyface tonight,test
21960,5,9,the ornithophobia diffusion,Leonard,Star Wars on Blu-ray.,Star Wars Blu ray,test
21961,5,9,the ornithophobia diffusion,Penny,"Haven’t you seen that movie, like, a thousand times?",see movie time,test
21962,5,9,the ornithophobia diffusion,Leonard,Not on Blu-ray. Only twice on Blu-ray.,Blu ray twice Blu ray,test
21963,5,9,the ornithophobia diffusion,Penny,"Oh, Leonard.",Leonard,test
21964,5,9,the ornithophobia diffusion,Leonard,"I know, it’s high-resolution sadness.",know high resolution sadness,test
21965,5,9,the ornithophobia diffusion,Penny,"Well, I’m going to take myself out to a movie tonight. You want to go?",go movie tonight want,test
21966,5,9,the ornithophobia diffusion,Leonard,Really? Do we do that?,,test
21967,5,9,the ornithophobia diffusion,Penny,What do you mean?,mean,test
21968,5,9,the ornithophobia diffusion,Leonard,"You know, we haven’t spent time alone together since we broke up.",know spend time break,test
21969,5,9,the ornithophobia diffusion,Penny,"Oh, it’s not a date, Leonard. It’s just a man and a woman hanging out, and not having sex at the end of the night.",date Leonard man woman hang sex end night,test
21970,5,9,the ornithophobia diffusion,Leonard,Sounds like most of my dates.,sound like date,test
21971,5,9,the ornithophobia diffusion,Sheldon,"Oh, dear Lord, get away from me, you monster!",dear Lord away monster,test
21972,5,9,the ornithophobia diffusion,Penny,What is that about?,,test
21973,5,9,the ornithophobia diffusion,Leonard,"Well, he’s smart and crazy enough, he may have actually created a monster.",smart crazy actually create monster,test
21974,5,9,the ornithophobia diffusion,Sheldon,"Shoo, shoo! Be gone!",shoo shoo go,test
21975,5,9,the ornithophobia diffusion,Leonard,What the hell is going on?,hell go,test
21976,5,9,the ornithophobia diffusion,Sheldon,"There’s a bird outside the window, and he won’t go away. That is the hell that is going on. We have no worms or seeds here. Shoo, shoo.",bird outside window away hell go worm seed shoo shoo,test
21977,5,9,the ornithophobia diffusion,Penny,"Really? On top of everything else, you’re afraid of birds?",afraid bird,test
21978,5,9,the ornithophobia diffusion,Sheldon,"It’s called ornithophobia. And someday it will be recognized as a true disability, and the landlord will be required by law to put a giant net over the building. Which is unfortunate, because I have a fear of nets.",call ornithophobia someday recognize true disability landlord require law giant net building unfortunate fear net,test
21979,5,9,the ornithophobia diffusion,Penny,"So movies, yes or no?",movie,test
21980,5,9,the ornithophobia diffusion,Leonard,"Movies, yes.",movie,test
21981,5,9,the ornithophobia diffusion,Penny,"Great. I’ll see you later. And remember, he’s more afraid of you than you are of him.",great later remember afraid,test
21982,5,9,the ornithophobia diffusion,Sheldon,That doesn’t help.,help,test
21983,5,9,the ornithophobia diffusion,Penny,"No, I was talking to the bird.",talk bird,test
21984,5,9,the ornithophobia diffusion,Sheldon,"Go away, bird. Go away, bird. Go away, bird.",away bird away bird away bird,test
21985,5,9,the ornithophobia diffusion,Leonard,"Sheldon, just ignore him.",Sheldon ignore,test
21986,5,9,the ornithophobia diffusion,Sheldon,Good idea. Attention is what birds want.,good idea attention bird want,test
21987,5,9,the ornithophobia diffusion,Sheldon,"Oh, much better. All right. Now I’ll just get along with my life.",well right life,test
21988,5,9,the ornithophobia diffusion,Sheldon,"Make a pot of tea, Leonard. It’s going to be a long night.",pot tea Leonard go long night,test
21989,5,9,the ornithophobia diffusion,Leonard,The bird’s still there?,bird,test
21990,5,9,the ornithophobia diffusion,Sheldon,"Quick, what does a hawk sound like?",quick hawk sound like,test
21991,5,9,the ornithophobia diffusion,Leonard,I don’t know. Scree-scree.,know Scree scree,test
21992,5,9,the ornithophobia diffusion,Sheldon,"Please, that’s a seagull. If you’re not going to help, don’t help.",seagull go help help,test
21993,5,9,the ornithophobia diffusion,Leonard,Sorry. Do you think I’m overdressed?,think overdress,test
21994,5,9,the ornithophobia diffusion,Sheldon,"It depends on the activity. For a prostate exam, yes. If you’re playing Vegas, I’d add sequins.",depend activity prostate exam play Vegas add sequin,test
21995,5,9,the ornithophobia diffusion,Leonard,I’m going to the movies with Penny. I don’t want her to think that I think it’s a date.,go movie Penny want think think date,test
21996,5,9,the ornithophobia diffusion,Sheldon,Do you think it’s a date?,think date,test
21997,5,9,the ornithophobia diffusion,Leonard,"No, but she might think I think it’s a date even though I don’t.",think think date,test
21998,5,9,the ornithophobia diffusion,Sheldon,Or you might think she thinks you think it’s a date even though she doesn’t.,think think think date,test
21999,5,9,the ornithophobia diffusion,Leonard,Are we overthinking this?,overthinke,test
22000,5,9,the ornithophobia diffusion,Sheldon,Not at all.,,test
22001,5,9,the ornithophobia diffusion,Leonard,You’re right. I’m fine. I’m wearing this.,right fine wear,test
22002,5,9,the ornithophobia diffusion,Sheldon,Really? A blazer? All right.,blazer right,test
22003,5,9,the ornithophobia diffusion,Sheldon,"Yes, hello. This is Dr. Sheldon Cooper. Yeah, I’m at 2311 North Robles Avenue. Yeah, I’d like to report a dangerous wild animal. A blue jay. I’m sorry, this is Animal Control. I don’t understand the laughter. No, the bird is not in my home. If he was in my home, I obviously would have called 911. Sir, I have no doubt that there are things that you’re frightened of. Being stuck in a dead-end public service job? Or your wife stepping out on you because you’re stuck in a dead-end public service job? Or spiders? Don’t you think I tried making cat noises?",Dr Sheldon Cooper Yeah North Robles Avenue Yeah report dangerous wild animal blue jay sorry Animal Control understand laughter bird home home obviously call Sir doubt thing frighten stick dead end public service job wife stepping stuck dead end public service job spider think try make cat noise,test
22004,5,9,the ornithophobia diffusion,Leonard,Too casual?,casual,test
22005,5,9,the ornithophobia diffusion,Sheldon,"For an audience with the queen, yes. For an evening of passing a bottle of fortified wine around a flaming trash can, you look great.",audience queen evening pass bottle fortify wine flame trash look great,test
22006,5,9,the ornithophobia diffusion,Sheldon,What am I thinking? Whiskers!,think whisker,test
22007,5,9,the ornithophobia diffusion,Penny,"Oh, hey, if we hurry, we can make the new Jennifer Aniston movie.",hurry new Jennifer Aniston movie,test
22008,5,9,the ornithophobia diffusion,Leonard,"Oh, yeah, sure. There’s also an amazing documentary about building a dam on river in South America.",sure amazing documentary building dam river South America,test
22009,5,9,the ornithophobia diffusion,Penny,"Okay, but the Jennifer Aniston movie has Jennifer Aniston, and she’s not building a dam.",Jennifer Aniston movie Jennifer Aniston building dam,test
22010,5,9,the ornithophobia diffusion,Leonard,Can’t argue with that. I’ll get the tickets.,argue ticket,test
22011,5,9,the ornithophobia diffusion,Penny,Okay.,,test
22012,5,9,the ornithophobia diffusion,Leonard,"Actually, you know what? I think it’s about time I pick a movie we see.",actually know think time pick movie,test
22013,5,9,the ornithophobia diffusion,Penny,You pick plenty of movies.,pick plenty movie,test
22014,5,9,the ornithophobia diffusion,Leonard,"No. You always picked, and it was always the same. An hour and a half of beach houses in the rain until the woman turns around and realizes love was here all along.",pick hour half beach house rain woman turn realize love,test
